iter	Passed	Remaining
7462	258702	87944
7463	258736	87909
7464	258770	87874
7465	258803	87839
7466	258838	87804
7467	258872	87769
7468	258908	87735
7469	258943	87701
7470	258978	87666
7471	259014	87632
7472	259048	87597
7473	259084	87563
7474	259122	87529
7475	259158	87495
7476	259193	87461
7477	259230	87427
7478	259268	87393
7479	259303	87358
7480	259337	87323
7481	259371	87289
7482	259408	87255
7483	259443	87220
7484	259478	87186
7485	259514	87152
7486	259548	87117
7487	259583	87082
7488	259619	87048
7489	259654	87013
7490	259692	86980
7491	259727	86945
7492	259761	86910
7493	259795	86875
7494	259830	86841
7495	259867	86807
7496	259904	86773
7497	259941	86739
7498	259974	86704
7499	260008	86669
7500	260044	86635
7501	260081	86601
7502	260119	86567
7503	260154	86533
7504	260189	86498
7505	260224	86464
7506	260261	86430
7507	260296	86395
7508	260332	86361
7509	260367	86326
7510	260401	86292
7511	260436	86257
7512	260471	86222
7513	260504	86187
7514	260538	86152
7515	260570	86117
7516	260605	86082
7517	260639	86047
7518	260674	86013
7519	260707	85977
7520	260740	85942
7521	260775	85908
7522	260810	85873
7523	260845	85839
7524	260880	85804
7525	260918	85770
7526	260953	85736
7527	260989	85702
7528	261024	85667
7529	261061	85633
7530	261096	85599
7531	261130	85564
7532	261163	85529
7533	261196	85493
7534	261230	85459
7535	261264	85424
7536	261300	85389
7537	261335	85355
7538	261372	85321
7539	261405	85286
7540	261438	85251
7541	261472	85215
7542	261506	85181
7543	261540	85146
7544	261575	85111
7545	261609	85076
7546	261645	85042
7547	261679	85007
7548	261714	84973
7549	261747	84937
7550	261782	84903
7551	261818	84869
7552	261852	84834
7553	261884	84798
7554	261920	84764
7555	261955	84730
7556	261991	84695
7557	262023	84660
7558	262057	84625
7559	262090	84590
7560	262125	84555
7561	262159	84520
7562	262194	84486
7563	262229	84451
7564	262264	84416
7565	262298	84382
7566	262332	84347
7567	262367	84312
7568	262401	84277
7569	262435	84242
7570	262468	84207
7571	262502	84172
7572	262537	84138
7573	262571	84103
7574	262604	84068
7575	262639	84033
7576	262672	83998
7577	262707	83963
7578	262741	83929
7579	262777	83894
7580	262812	83859
7581	262846	83825
7582	262881	83790
7583	262916	83755
7584	262951	83721
7585	262988	83687
7586	263025	83653
7587	263059	83618
7588	263095	83584
7589	263130	83549
7590	263166	83515
7591	263202	83481
7592	263238	83447
7593	263276	83413
7594	263313	83379
7595	263351	83346
7596	263390	83312
7597	263430	83279
7598	263469	83246
7599	263506	83212
7600	263542	83178
7601	263577	83143
7602	263614	83109
7603	263649	83075
7604	263682	83040
7605	263717	83005
7606	263752	82970
7607	263786	82936
7608	263820	82901
7609	263856	82866
7610	263890	82831
7611	263922	82796
7612	263956	82761
7613	263989	82726
7614	264022	82691
7615	264056	82656
7616	264092	82622
7617	264130	82588
7618	264164	82553
7619	264201	82519
7620	264236	82485
7621	264273	82451
7622	264308	82416
7623	264347	82383
7624	264386	82349
7625	264421	82315
7626	264457	82280
7627	264491	82246
7628	264526	82211
7629	264561	82177
7630	264595	82142
7631	264629	82107
7632	264665	82072
7633	264700	82038
7634	264733	82003
7635	264767	81968
7636	264800	81933
7637	264835	81898
7638	264870	81863
7639	264906	81829
7640	264940	81794
7641	264975	81760
7642	265010	81725
7643	265044	81690
7644	265079	81656
7645	265116	81622
7646	265153	81588
7647	265189	81554
7648	265226	81520
7649	265261	81485
7650	265296	81451
7651	265331	81416
7652	265364	81381
7653	265397	81346
7654	265430	81310
7655	265463	81275
7656	265498	81241
7657	265532	81206
7658	265567	81171
7659	265601	81136
7660	265636	81102
7661	265670	81067
7662	265706	81032
7663	265741	80998
7664	265776	80963
7665	265810	80928
7666	265844	80894
7667	265878	80859
7668	265914	80824
7669	265949	80790
7670	265984	80755
7671	266019	80721
7672	266054	80686
7673	266088	80651
7674	266124	80617
7675	266160	80583
7676	266193	80548
7677	266228	80513
7678	266265	80479
7679	266301	80445
7680	266338	80411
7681	266372	80376
7682	266406	80341
7683	266440	80306
7684	266474	80271
7685	266509	80237
7686	266543	80202
7687	266577	80167
7688	266612	80132
7689	266646	80097
7690	266681	80063
7691	266717	80029
7692	266754	79995
7693	266790	79960
7694	266826	79926
7695	266865	79893
7696	266905	79860
7697	266944	79826
7698	266983	79793
7699	267021	79759
7700	267059	79725
7701	267098	79692
7702	267134	79658
7703	267171	79624
7704	267206	79589
7705	267241	79555
7706	267277	79520
7707	267310	79485
7708	267346	79451
7709	267380	79416
7710	267415	79382
7711	267448	79346
7712	267483	79312
7713	267517	79277
7714	267551	79242
7715	267584	79207
7716	267618	79172
7717	267652	79137
7718	267685	79102
7719	267719	79067
7720	267756	79033
7721	267791	78998
7722	267825	78964
7723	267860	78929
7724	267894	78894
7725	267930	78860
7726	267965	78825
7727	268001	78791
7728	268036	78756
7729	268070	78721
7730	268104	78687
7731	268137	78651
7732	268170	78616
7733	268204	78581
7734	268242	78547
7735	268276	78513
7736	268310	78478
7737	268345	78443
7738	268378	78408
7739	268417	78375
7740	268452	78340
7741	268490	78306
7742	268526	78272
7743	268561	78238
7744	268596	78203
7745	268630	78168
7746	268664	78133
7747	268698	78098
7748	268732	78063
7749	268767	78029
7750	268800	77994
7751	268833	77959
7752	268868	77924
7753	268901	77889
7754	268935	77854
7755	268968	77819
7756	269001	77784
7757	269035	77749
7758	269069	77714
7759	269103	77679
7760	269139	77645
7761	269172	77609
7762	269208	77575
7763	269243	77540
7764	269282	77507
7765	269316	77472
7766	269350	77437
7767	269387	77403
7768	269420	77368
7769	269456	77334
7770	269491	77299
7771	269523	77264
7772	269558	77229
7773	269592	77194
7774	269624	77159
7775	269659	77124
7776	269694	77090
7777	269728	77055
7778	269762	77020
7779	269796	76985
7780	269832	76951
7781	269868	76917
7782	269903	76882
7783	269937	76847
7784	269973	76813
7785	270007	76778
7786	270042	76743
7787	270077	76709
7788	270112	76674
7789	270148	76640
7790	270182	76605
7791	270217	76570
7792	270250	76535
7793	270285	76501
7794	270320	76466
7795	270354	76431
7796	270390	76397
7797	270425	76362
7798	270459	76327
7799	270494	76293
7800	270530	76259
7801	270564	76224
7802	270598	76189
7803	270630	76153
7804	270664	76118
7805	270698	76084
7806	270732	76049
7807	270766	76014
7808	270801	75979
7809	270835	75944
7810	270870	75910
7811	270906	75876
7812	270942	75841
7813	270980	75807
7814	271014	75773
7815	271050	75738
7816	271084	75703
7817	271117	75668
7818	271152	75634
7819	271188	75599
7820	271223	75565
7821	271258	75530
7822	271294	75496
7823	271328	75461
7824	271363	75426
7825	271397	75391
7826	271431	75357
7827	271466	75322
7828	271500	75287
7829	271535	75253
7830	271570	75218
7831	271605	75183
7832	271639	75149
7833	271673	75114
7834	271705	75078
7835	271739	75043
7836	271772	75008
7837	271807	74974
7838	271842	74939
7839	271877	74904
7840	271910	74869
7841	271944	74835
7842	271978	74800
7843	272013	74765
7844	272047	74730
7845	272080	74695
7846	272116	74661
7847	272150	74626
7848	272183	74591
7849	272217	74556
7850	272252	74521
7851	272285	74486
7852	272321	74452
7853	272353	74416
7854	272387	74382
7855	272420	74346
7856	272455	74312
7857	272490	74277
7858	272524	74242
7859	272558	74208
7860	272591	74172
7861	272627	74138
7862	272663	74104
7863	272700	74070
7864	272735	74035
7865	272769	74000
7866	272803	73965
7867	272837	73931
7868	272870	73895
7869	272904	73861
7870	272939	73826
7871	272974	73791
7872	273006	73756
7873	273041	73721
7874	273074	73686
7875	273109	73652
7876	273143	73617
7877	273179	73582
7878	273214	73548
7879	273249	73513
7880	273283	73478
7881	273318	73444
7882	273352	73409
7883	273388	73375
7884	273423	73340
7885	273460	73306
7886	273495	73271
7887	273530	73237
7888	273568	73203
7889	273601	73168
7890	273636	73133
7891	273669	73098
7892	273706	73064
7893	273739	73029
7894	273773	72994
7895	273807	72959
7896	273844	72925
7897	273877	72890
7898	273911	72855
7899	273946	72821
7900	273980	72786
7901	274015	72751
7902	274049	72716
7903	274083	72682
7904	274119	72647
7905	274154	72613
7906	274188	72578
7907	274222	72543
7908	274257	72508
7909	274293	72474
7910	274328	72440
7911	274362	72405
7912	274398	72370
7913	274435	72336
7914	274468	72301
7915	274504	72267
7916	274538	72232
7917	274572	72197
7918	274608	72163
7919	274642	72128
7920	274676	72093
7921	274711	72058
7922	274745	72024
7923	274779	71989
7924	274813	71954
7925	274850	71920
7926	274884	71885
7927	274919	71850
7928	274953	71815
7929	274989	71781
7930	275024	71746
7931	275060	71712
7932	275095	71678
7933	275129	71643
7934	275164	71608
7935	275199	71574
7936	275233	71539
7937	275266	71504
7938	275299	71469
7939	275334	71434
7940	275367	71399
7941	275402	71364
7942	275436	71329
7943	275471	71295
7944	275505	71260
7945	275539	71225
7946	275573	71190
7947	275607	71155
7948	275640	71120
7949	275673	71085
7950	275708	71050
7951	275743	71016
7952	275779	70982
7953	275815	70947
7954	275850	70913
7955	275882	70877
7956	275918	70843
7957	275951	70808
7958	275983	70773
7959	276017	70738
7960	276050	70702
7961	276082	70667
7962	276118	70633
7963	276152	70598
7964	276186	70563
7965	276219	70528
7966	276253	70493
7967	276287	70458
7968	276321	70423
7969	276355	70389
7970	276390	70354
7971	276424	70319
7972	276457	70284
7973	276493	70250
7974	276526	70215
7975	276560	70180
7976	276595	70145
7977	276629	70110
7978	276663	70076
7979	276696	70041
7980	276729	70005
7981	276765	69971
7982	276803	69937
7983	276840	69903
7984	276875	69869
7985	276912	69834
7986	276948	69800
7987	276985	69766
7988	277019	69731
7989	277051	69696
7990	277086	69661
7991	277122	69627
7992	277159	69593
7993	277195	69558
7994	277229	69524
7995	277264	69489
7996	277298	69454
7997	277332	69419
7998	277367	69385
7999	277402	69350
8000	277437	69316
8001	277472	69281
8002	277505	69246
8003	277539	69211
8004	277573	69176
8005	277609	69142
8006	277647	69108
8007	277685	69074
8008	277720	69040
8009	277757	69005
8010	277793	68971
8011	277827	68936
8012	277862	68902
8013	277897	68867
8014	277931	68832
8015	277965	68797
8016	278000	68763
8017	278033	68728
8018	278068	68693
8019	278103	68659
8020	278138	68624
8021	278173	68589
8022	278210	68555
8023	278248	68521
8024	278283	68487
8025	278317	68452
8026	278351	68417
8027	278385	68382
8028	278417	68347
8029	278451	68312
8030	278486	68277
8031	278522	68243
8032	278557	68208
8033	278591	68174
8034	278625	68139
8035	278661	68104
8036	278694	68069
8037	278727	68034
8038	278761	67999
8039	278796	67965
8040	278830	67930
8041	278864	67895
8042	278897	67860
8043	278932	67826
8044	278966	67791
8045	279002	67756
8046	279036	67721
8047	279071	67687
8048	279107	67653
8049	279141	67618
8050	279177	67583
8051	279210	67548
8052	279244	67513
8053	279278	67479
8054	279314	67444
8055	279349	67410
8056	279385	67375
8057	279417	67340
8058	279452	67305
8059	279486	67271
8060	279522	67236
8061	279558	67202
8062	279592	67167
8063	279629	67133
8064	279662	67098
8065	279697	67063
8066	279731	67028
8067	279765	66993
8068	279799	66959
8069	279834	66924
8070	279866	66889
8071	279901	66854
8072	279936	66819
8073	279971	66785
8074	280006	66750
8075	280041	66716
8076	280075	66681
8077	280109	66646
8078	280142	66611
8079	280179	66577
8080	280217	66543
8081	280254	66509
8082	280289	66474
8083	280322	66439
8084	280356	66404
8085	280392	66370
8086	280426	66335
8087	280462	66301
8088	280496	66266
8089	280529	66231
8090	280563	66196
8091	280599	66162
8092	280632	66127
8093	280665	66092
8094	280699	66057
8095	280732	66022
8096	280767	65987
8097	280804	65953
8098	280839	65918
8099	280873	65883
8100	280907	65849
8101	280943	65814
8102	280980	65780
8103	281015	65746
8104	281050	65711
8105	281087	65677
8106	281124	65643
8107	281157	65608
8108	281195	65574
8109	281231	65539
8110	281268	65505
8111	281303	65471
8112	281337	65436
8113	281371	65401
8114	281404	65366
8115	281440	65331
8116	281474	65297
8117	281509	65262
8118	281543	65227
8119	281575	65192
8120	281611	65158
8121	281645	65123
8122	281683	65089
8123	281717	65054
8124	281752	65019
8125	281789	64985
8126	281827	64951
8127	281861	64916
8128	281894	64881
8129	281930	64847
8130	281964	64812
8131	281998	64777
8132	282032	64742
8133	282066	64708
8134	282101	64673
8135	282136	64638
8136	282170	64604
8137	282205	64569
8138	282240	64534
8139	282275	64500
8140	282307	64464
8141	282341	64430
8142	282376	64395
8143	282410	64360
8144	282444	64325
8145	282480	64291
8146	282515	64256
8147	282549	64222
8148	282584	64187
8149	282616	64152
8150	282650	64117
8151	282685	64082
8152	282719	64047
8153	282753	64013
8154	282789	63978
8155	282825	63944
8156	282859	63909
8157	282894	63874
8158	282927	63839
8159	282962	63805
8160	282996	63770
8161	283029	63735
8162	283065	63700
8163	283103	63667
8164	283138	63632
8165	283175	63598
8166	283212	63564
8167	283247	63529
8168	283281	63494
8169	283317	63460
8170	283354	63426
8171	283389	63391
8172	283425	63357
8173	283459	63322
8174	283493	63287
8175	283528	63253
8176	283562	63218
8177	283597	63183
8178	283631	63148
8179	283669	63114
8180	283704	63080
8181	283740	63045
8182	283777	63011
8183	283813	62977
8184	283850	62943
8185	283886	62908
8186	283920	62873
8187	283954	62839
8188	283990	62804
8189	284025	62770
8190	284059	62735
8191	284095	62700
8192	284131	62666
8193	284166	62631
8194	284204	62597
8195	284242	62563
8196	284278	62529
8197	284312	62494
8198	284346	62459
8199	284381	62425
8200	284421	62391
8201	284456	62357
8202	284494	62323
8203	284530	62288
8204	284568	62254
8205	284603	62220
8206	284640	62185
8207	284674	62151
8208	284711	62116
8209	284747	62082
8210	284781	62047
8211	284816	62013
8212	284854	61979
8213	284892	61945
8214	284929	61911
8215	284964	61876
8216	285001	61842
8217	285039	61808
8218	285076	61774
8219	285113	61739
8220	285154	61706
8221	285196	61673
8222	285236	61639
8223	285276	61606
8224	285316	61572
8225	285357	61539
8226	285398	61506
8227	285441	61473
8228	285482	61440
8229	285522	61406
8230	285563	61373
8231	285604	61339
8232	285644	61306
8233	285686	61273
8234	285729	61240
8235	285770	61206
8236	285809	61173
8237	285851	61139
8238	285891	61106
8239	285931	61072
8240	285970	61039
8241	286016	61006
8242	286057	60973
8243	286097	60939
8244	286137	60906
8245	286177	60872
8246	286218	60839
8247	286260	60805
8248	286302	60772
8249	286342	60739
8250	286384	60706
8251	286424	60672
8252	286465	60639
8253	286501	60604
8254	286537	60570
8255	286571	60535
8256	286606	60500
8257	286640	60465
8258	286674	60431
8259	286709	60396
8260	286745	60361
8261	286779	60327
8262	286811	60291
8263	286846	60257
8264	286882	60222
8265	286916	60188
8266	286950	60153
8267	286984	60118
8268	287019	60083
8269	287054	60048
8270	287090	60014
8271	287127	59980
8272	287165	59946
8273	287202	59911
8274	287238	59877
8275	287276	59843
8276	287311	59808
8277	287356	59776
8278	287400	59743
8279	287444	59710
8280	287484	59677
8281	287524	59643
8282	287567	59610
8283	287609	59577
8284	287647	59543
8285	287685	59509
8286	287724	59475
8287	287762	59441
8288	287800	59407
8289	287837	59372
8290	287872	59338
8291	287908	59303
8292	287948	59270
8293	287984	59235
8294	288020	59201
8295	288056	59166
8296	288094	59132
8297	288129	59098
8298	288165	59063
8299	288200	59029
8300	288236	58994
8301	288273	58960
8302	288307	58925
8303	288339	58890
8304	288374	58855
8305	288409	58820
8306	288443	58785
8307	288479	58751
8308	288512	58716
8309	288549	58682
8310	288582	58647
8311	288618	58612
8312	288651	58577
8313	288687	58543
8314	288721	58508
8315	288757	58473
8316	288793	58439
8317	288828	58404
8318	288863	58369
8319	288898	58335
8320	288933	58300
8321	288969	58266
8322	289006	58231
8323	289039	58196
8324	289072	58161
8325	289107	58127
8326	289142	58092
8327	289176	58057
8328	289211	58022
8329	289247	57988
8330	289281	57953
8331	289315	57918
8332	289351	57884
8333	289389	57850
8334	289425	57815
8335	289460	57780
8336	289494	57746
8337	289530	57711
8338	289566	57677
8339	289599	57642
8340	289633	57607
8341	289667	57572
8342	289703	57537
8343	289736	57502
8344	289771	57468
8345	289805	57433
8346	289838	57398
8347	289874	57363
8348	289909	57329
8349	289942	57294
8350	289975	57258
8351	290007	57223
8352	290042	57188
8353	290076	57154
8354	290111	57119
8355	290145	57084
8356	290180	57050
8357	290218	57015
8358	290257	56982
8359	290293	56947
8360	290329	56912
8361	290365	56878
8362	290403	56844
8363	290438	56809
8364	290474	56775
8365	290508	56740
8366	290544	56705
8367	290577	56670
8368	290613	56636
8369	290647	56601
8370	290681	56566
8371	290715	56531
8372	290749	56497
8373	290785	56462
8374	290822	56428
8375	290855	56393
8376	290888	56358
8377	290919	56322
8378	290951	56287
8379	290987	56253
8380	291021	56218
8381	291058	56183
8382	291094	56149
8383	291131	56115
8384	291168	56080
8385	291205	56046
8386	291241	56011
8387	291277	55977
8388	291314	55943
8389	291350	55908
8390	291389	55874
8391	291427	55840
8392	291467	55807
8393	291507	55773
8394	291547	55739
8395	291588	55706
8396	291629	55672
8397	291670	55638
8398	291710	55605
8399	291750	55571
8400	291790	55537
8401	291830	55504
8402	291868	55469
8403	291907	55436
8404	291947	55402
8405	291986	55368
8406	292025	55334
8407	292063	55300
8408	292102	55266
8409	292142	55232
8410	292182	55198
8411	292223	55165
8412	292262	55131
8413	292301	55097
8414	292340	55063
8415	292380	55029
8416	292417	54995
8417	292456	54961
8418	292493	54927
8419	292527	54892
8420	292563	54857
8421	292602	54823
8422	292639	54789
8423	292676	54755
8424	292710	54720
8425	292748	54686
8426	292784	54651
8427	292822	54617
8428	292857	54582
8429	292893	54548
8430	292930	54514
8431	292967	54479
8432	293002	54445
8433	293043	54411
8434	293080	54377
8435	293116	54342
8436	293151	54307
8437	293187	54273
8438	293220	54238
8439	293258	54204
8440	293294	54169
8441	293333	54135
8442	293371	54101
8443	293414	54068
8444	293450	54033
8445	293489	53999
8446	293528	53965
8447	293568	53932
8448	293609	53898
8449	293650	53864
8450	293692	53831
8451	293732	53797
8452	293772	53763
8453	293812	53730
8454	293851	53696
8455	293890	53662
8456	293928	53627
8457	293967	53594
8458	294005	53559
8459	294040	53525
8460	294075	53490
8461	294111	53455
8462	294148	53421
8463	294190	53388
8464	294230	53354
8465	294267	53319
8466	294306	53285
8467	294348	53252
8468	294386	53218
8469	294423	53184
8470	294461	53149
8471	294499	53115
8472	294538	53081
8473	294575	53047
8474	294615	53013
8475	294654	52979
8476	294693	52945
8477	294732	52911
8478	294768	52876
8479	294810	52843
8480	294850	52809
8481	294890	52775
8482	294926	52741
8483	294961	52706
8484	294998	52672
8485	295035	52637
8486	295072	52603
8487	295109	52568
8488	295150	52535
8489	295191	52501
8490	295229	52467
8491	295269	52433
8492	295306	52399
8493	295344	52365
8494	295379	52330
8495	295413	52295
8496	295452	52261
8497	295491	52227
8498	295530	52193
8499	295567	52159
8500	295605	52124
8501	295641	52090
8502	295676	52055
8503	295711	52020
8504	295746	51986
8505	295783	51951
8506	295822	51917
8507	295861	51883
8508	295897	51848
8509	295934	51814
8510	295972	51780
8511	296011	51746
8512	296051	51712
8513	296088	51678
8514	296126	51643
8515	296162	51609
8516	296196	51574
8517	296232	51539
8518	296269	51505
8519	296305	51470
8520	296344	51436
8521	296378	51402
8522	296414	51367
8523	296449	51332
8524	296484	51297
8525	296520	51263
8526	296555	51228
8527	296590	51193
8528	296627	51159
8529	296663	51124
8530	296699	51090
8531	296735	51055
8532	296771	51021
8533	296808	50986
8534	296848	50952
8535	296885	50918
8536	296925	50884
8537	296965	50850
8538	297004	50816
8539	297043	50782
8540	297079	50748
8541	297116	50713
8542	297151	50678
8543	297187	50644
8544	297222	50609
8545	297258	50574
8546	297293	50540
8547	297331	50506
8548	297367	50471
8549	297407	50437
8550	297448	50403
8551	297489	50369
8552	297527	50335
8553	297565	50301
8554	297603	50267
8555	297642	50233
8556	297684	50199
8557	297722	50165
8558	297761	50131
8559	297801	50097
8560	297839	50063
8561	297879	50029
8562	297920	49995
8563	297960	49961
8564	298001	49927
8565	298041	49893
8566	298080	49859
8567	298120	49825
8568	298159	49791
8569	298200	49758
8570	298240	49724
8571	298279	49690
8572	298320	49656
8573	298359	49622
8574	298399	49588
8575	298439	49554
8576	298479	49520
8577	298516	49485
8578	298555	49451
8579	298592	49417
8580	298631	49383
8581	298670	49349
8582	298711	49315
8583	298751	49281
8584	298790	49247
8585	298830	49213
8586	298870	49179
8587	298910	49145
8588	298949	49111
8589	298990	49077
8590	299031	49043
8591	299070	49009
8592	299109	48975
8593	299149	48941
8594	299187	48907
8595	299223	48872
8596	299262	48838
8597	299302	48804
8598	299341	48770
8599	299382	48736
8600	299423	48702
8601	299463	48668
8602	299502	48634
8603	299542	48600
8604	299580	48566
8605	299615	48531
8606	299649	48496
8607	299685	48462
8608	299720	48427
8609	299755	48392
8610	299792	48358
8611	299827	48323
8612	299863	48288
8613	299899	48254
8614	299935	48219
8615	299971	48184
8616	300006	48150
8617	300043	48115
8618	300077	48080
8619	300115	48046
8620	300149	48011
8621	300185	47976
8622	300221	47942
8623	300256	47907
8624	300295	47873
8625	300335	47839
8626	300370	47804
8627	300405	47769
8628	300440	47734
8629	300475	47700
8630	300512	47665
8631	300548	47630
8632	300583	47596
8633	300620	47561
8634	300658	47527
8635	300667	47488
8636	300704	47454
8637	300740	47419
8638	300776	47384
8639	300812	47350
8640	300848	47315
8641	300884	47280
8642	300920	47246
8643	300957	47211
8644	300995	47177
8645	301032	47142
8646	301069	47108
8647	301105	47073
8648	301140	47039
8649	301176	47004
8650	301215	46970
8651	301253	46936
8652	301289	46901
8653	301325	46866
8654	301361	46832
8655	301396	46797
8656	301431	46762
8657	301467	46727
8658	301503	46693
8659	301541	46658
8660	301580	46624
8661	301615	46589
8662	301651	46555
8663	301688	46520
8664	301725	46486
8665	301758	46451
8666	301791	46416
8667	301826	46381
8668	301863	46346
8669	301899	46312
8670	301937	46277
8671	301974	46243
8672	302014	46209
8673	302052	46174
8674	302093	46141
8675	302132	46106
8676	302169	46072
8677	302204	46037
8678	302241	46003
8679	302277	45968
8680	302316	45934
8681	302356	45900
8682	302397	45866
8683	302436	45832
8684	302474	45797
8685	302514	45763
8686	302553	45729
8687	302592	45695
8688	302631	45661
8689	302664	45626
8690	302698	45591
8691	302734	45556
8692	302772	45522
8693	302807	45487
8694	302845	45452
8695	302881	45418
8696	302919	45383
8697	302958	45349
8698	302994	45315
8699	303034	45280
8700	303074	45246
8701	303113	45212
8702	303153	45178
8703	303191	45144
8704	303232	45110
8705	303271	45076
8706	303311	45042
8707	303350	45007
8708	303389	44973
8709	303429	44939
8710	303469	44905
8711	303509	44871
8712	303548	44837
8713	303587	44802
8714	303627	44768
8715	303664	44734
8716	303699	44699
8717	303733	44664
8718	303768	44629
8719	303803	44595
8720	303839	44560
8721	303876	44525
8722	303913	44491
8723	303947	44456
8724	303984	44421
8725	304021	44387
8726	304056	44352
8727	304091	44317
8728	304124	44282
8729	304160	44247
8730	304194	44212
8731	304229	44178
8732	304264	44143
8733	304304	44109
8734	304344	44075
8735	304379	44040
8736	304413	44005
8737	304451	43970
8738	304487	43936
8739	304525	43901
8740	304566	43867
8741	304602	43833
8742	304639	43798
8743	304677	43764
8744	304719	43730
8745	304756	43695
8746	304794	43661
8747	304831	43627
8748	304870	43592
8749	304906	43558
8750	304944	43523
8751	304980	43489
8752	305017	43454
8753	305055	43419
8754	305092	43385
8755	305129	43350
8756	305164	43316
8757	305201	43281
8758	305236	43246
8759	305274	43212
8760	305311	43177
8761	305348	43143
8762	305385	43108
8763	305423	43074
8764	305459	43039
8765	305494	43004
8766	305529	42970
8767	305565	42935
8768	305602	42900
8769	305639	42866
8770	305675	42831
8771	305710	42796
8772	305745	42761
8773	305782	42727
8774	305819	42692
8775	305856	42658
8776	305890	42623
8777	305925	42588
8778	305962	42553
8779	305996	42518
8780	306030	42483
8781	306064	42448
8782	306101	42414
8783	306141	42380
8784	306180	42345
8785	306219	42311
8786	306258	42277
8787	306297	42243
8788	306338	42209
8789	306374	42174
8790	306412	42140
8791	306450	42105
8792	306485	42070
8793	306523	42036
8794	306559	42001
8795	306595	41966
8796	306632	41932
8797	306671	41898
8798	306707	41863
8799	306742	41828
8800	306777	41793
8801	306810	41758
8802	306844	41723
8803	306880	41688
8804	306918	41654
8805	306956	41620
8806	306995	41585
8807	307030	41550
8808	307063	41515
8809	307099	41481
8810	307131	41445
8811	307164	41410
8812	307199	41375
8813	307234	41341
8814	307268	41306
8815	307300	41270
8816	307333	41235
8817	307368	41200
8818	307402	41165
8819	307433	41130
8820	307466	41095
8821	307498	41060
8822	307531	41025
8823	307564	40989
8824	307595	40954
8825	307627	40919
8826	307659	40884
8827	307691	40848
8828	307725	40813
8829	307757	40778
8830	307791	40743
8831	307824	40708
8832	307859	40673
8833	307891	40638
8834	307923	40603
8835	307954	40568
8836	307986	40532
8837	308018	40497
8838	308050	40462
8839	308083	40427
8840	308117	40392
8841	308152	40357
8842	308185	40322
8843	308220	40287
8844	308253	40252
8845	308287	40217
8846	308321	40182
8847	308354	40147
8848	308388	40112
8849	308422	40077
8850	308456	40042
8851	308489	40007
8852	308525	39972
8853	308559	39937
8854	308594	39902
8855	308630	39868
8856	308664	39833
8857	308695	39797
8858	308727	39762
8859	308759	39727
8860	308793	39692
8861	308826	39657
8862	308859	39622
8863	308891	39587
8864	308924	39552
8865	308956	39516
8866	308988	39481
8867	309020	39446
8868	309053	39411
8869	309086	39376
8870	309120	39341
8871	309160	39307
8872	309198	39272
8873	309235	39238
8874	309274	39203
8875	309315	39169
8876	309358	39135
8877	309400	39101
8878	309439	39067
8879	309479	39033
8880	309519	38999
8881	309558	38964
8882	309596	38930
8883	309636	38896
8884	309675	38861
8885	309716	38827
8886	309755	38793
8887	309794	38759
8888	309833	38724
8889	309874	38690
8890	309913	38656
8891	309954	38622
8892	309996	38588
8893	310035	38554
8894	310076	38519
8895	310117	38485
8896	310157	38451
8897	310199	38417
8898	310239	38383
8899	310279	38349
8900	310321	38315
8901	310362	38281
8902	310403	38246
8903	310445	38212
8904	310484	38178
8905	310522	38144
8906	310560	38109
8907	310593	38074
8908	310626	38039
8909	310663	38004
8910	310699	37970
8911	310733	37935
8912	310769	37900
8913	310807	37865
8914	310842	37831
8915	310877	37796
8916	310912	37761
8917	310949	37726
8918	310984	37691
8919	311019	37657
8920	311052	37622
8921	311089	37587
8922	311122	37552
8923	311156	37517
8924	311192	37482
8925	311227	37447
8926	311262	37412
8927	311297	37378
8928	311331	37342
8929	311364	37307
8930	311399	37273
8931	311433	37238
8932	311467	37203
8933	311503	37168
8934	311538	37133
8935	311576	37099
8936	311613	37064
8937	311650	37029
8938	311686	36995
8939	311720	36960
8940	311753	36925
8941	311786	36889
8942	311821	36855
8943	311855	36820
8944	311890	36785
8945	311924	36750
8946	311960	36715
8947	311993	36680
8948	312029	36645
8949	312063	36610
8950	312099	36576
8951	312132	36541
8952	312167	36506
8953	312202	36471
8954	312239	36436
8955	312273	36401
8956	312307	36366
8957	312346	36332
8958	312380	36297
8959	312414	36262
8960	312447	36227
8961	312482	36192
8962	312516	36157
8963	312549	36122
8964	312584	36087
8965	312601	36050
8966	312635	36015
8967	312670	35980
8968	312703	35945
8969	312736	35910
8970	312771	35875
8971	312803	35840
8972	312838	35805
8973	312873	35770
8974	312908	35736
8975	312942	35701
8976	312977	35666
8977	313010	35631
8978	313046	35596
8979	313082	35561
8980	313114	35526
8981	313149	35491
8982	313184	35456
8983	313220	35422
8984	313254	35387
8985	313288	35352
8986	313322	35317
8987	313357	35282
8988	313396	35247
8989	313433	35213
8990	313468	35178
8991	313503	35143
8992	313539	35108
8993	313574	35074
8994	313608	35039
8995	313644	35004
8996	313679	34969
8997	313719	34935
8998	313755	34900
8999	313790	34865
9000	313824	34830
9001	313858	34795
9002	313892	34760
9003	313928	34725
9004	313963	34691
9005	313998	34656
9006	314034	34621
9007	314070	34586
9008	314104	34551
9009	314140	34517
9010	314178	34482
9011	314214	34447
9012	314250	34413
9013	314285	34378
9014	314321	34343
9015	314356	34308
