iter	RMSE
6332	9885.876353
6333	9880.346727
6334	9876.480348
6335	9874.866489
6336	9873.520083
6337	9872.469386
6338	9871.85835
6339	9869.553825
6340	9867.105204
6341	9864.667983
6342	9863.305338
6343	9862.25829
6344	9860.113781
6345	9856.821722
6346	9854.445523
6347	9850.967362
6348	9848.242513
6349	9847.567109
6350	9846.129948
6351	9845.101848
6352	9842.794887
6353	9840.493874
6354	9839.470368
6355	9838.871252
6356	9836.529845
6357	9835.205412
6358	9830.486851
6359	9828.606887
6360	9825.628756
6361	9824.606379
6362	9824.108775
6363	9822.127921
6364	9819.906787
6365	9818.030572
6366	9816.556571
6367	9815.541112
6368	9813.713307
6369	9812.315047
6370	9811.723964
6371	9807.013912
6372	9806.409826
6373	9805.402681
6374	9804.372489
6375	9798.905059
6376	9792.705842
6377	9788.326677
6378	9784.552935
6379	9783.653301
6380	9782.917758
6381	9782.095143
6382	9777.15721
6383	9776.131927
6384	9773.979058
6385	9772.887229
6386	9771.881927
6387	9770.915932
6388	9770.40792
6389	9769.407713
6390	9768.85186
6391	9767.678178
6392	9766.385061
6393	9764.059155
6394	9762.708385
6395	9761.681523
6396	9758.45226
6397	9757.8803
6398	9756.584528
6399	9752.615102
6400	9751.36851
6401	9747.100117
6402	9745.782655
6403	9743.459429
6404	9742.884586
6405	9741.49013
6406	9736.819826
6407	9735.826229
6408	9734.644445
6409	9733.277331
6410	9732.701342
6411	9732.132068
6412	9731.125905
6413	9725.640812
6414	9723.923495
6415	9721.818363
6416	9716.875009
6417	9715.179874
6418	9713.138288
6419	9712.143662
6420	9711.639426
6421	9709.76764
6422	9706.973911
6423	9705.702115
6424	9704.009914
6425	9702.84814
6426	9702.39126
6427	9695.340085
6428	9694.037671
6429	9692.792768
6430	9683.578334
6431	9683.100304
6432	9681.761093
6433	9680.960632
6434	9671.949678
6435	9671.39771
6436	9669.867718
6437	9669.304597
6438	9668.589018
6439	9666.554584
6440	9664.966592
6441	9663.906542
6442	9663.174612
6443	9662.618629
6444	9657.595669
6445	9657.056776
6446	9650.517648
6447	9648.974301
6448	9647.459445
6449	9646.103767
6450	9644.534788
6451	9644.002733
6452	9641.66861
6453	9641.140579
6454	9640.159784
6455	9639.188692
6456	9638.532328
6457	9636.880686
6458	9635.921904
6459	9634.657082
6460	9633.168627
6461	9631.208728
6462	9628.537544
6463	9628.000517
6464	9626.68314
6465	9624.049802
6466	9622.721483
6467	9621.095649
6468	9618.744101
6469	9617.202516
6470	9615.620596
6471	9614.896135
6472	9614.378968
6473	9611.160166
6474	9610.089582
6475	9608.237877
6476	9607.486946
6477	9600.517518
6478	9598.759022
6479	9597.117242
6480	9596.924536
6481	9595.962785
6482	9595.27501
6483	9593.833775
6484	9589.223875
6485	9588.265292
6486	9586.245536
6487	9582.456425
6488	9579.379092
6489	9575.685994
6490	9574.752139
6491	9572.719713
6492	9569.620407
6493	9568.030267
6494	9565.959345
6495	9560.800145
6496	9558.303029
6497	9554.05088
6498	9553.64751
6499	9552.724663
6500	9549.466606
6501	9548.248926
6502	9543.727535
6503	9542.757184
6504	9538.884918
6505	9537.706832
6506	9536.941971
6507	9534.811045
6508	9532.872047
6509	9530.954529
6510	9528.844307
6511	9526.921867
6512	9525.992326
6513	9524.613395
6514	9523.660458
6515	9522.221559
6516	9520.673808
6517	9519.348799
6518	9518.696656
6519	9517.528166
6520	9515.153933
6521	9511.422166
6522	9510.32555
6523	9508.326805
6524	9505.358681
6525	9497.890595
6526	9496.378327
6527	9494.803924
6528	9494.302778
6529	9492.958211
6530	9491.167053
6531	9490.497335
6532	9487.661105
6533	9486.212096
6534	9484.41037
6535	9482.979106
6536	9481.491045
6537	9478.957642
6538	9475.383388
6539	9474.455117
6540	9471.138004
6541	9469.492411
6542	9469.004939
6543	9467.60739
6544	9465.45299
6545	9464.525065
6546	9463.052573
6547	9462.464721
6548	9461.239465
6549	9460.322873
6550	9451.240097
6551	9450.042348
6552	9446.24698
6553	9444.473193
6554	9442.731837
6555	9441.945336
6556	9436.254374
6557	9433.946688
6558	9432.247981
6559	9431.773689
6560	9428.903612
6561	9427.343059
6562	9424.566486
6563	9423.924084
6564	9421.471654
6565	9420.175499
6566	9418.278927
6567	9414.774243
6568	9413.919784
6569	9406.152569
6570	9403.825693
6571	9400.229648
6572	9396.917225
6573	9395.635426
6574	9395.164562
6575	9394.283712
6576	9393.804251
6577	9391.578237
6578	9390.685871
6579	9387.675698
6580	9386.030655
6581	9385.065136
6582	9383.563736
6583	9382.061313
6584	9380.30425
6585	9379.396425
6586	9378.037316
6587	9377.539741
6588	9376.884164
6589	9374.74171
6590	9368.350091
6591	9365.536573
6592	9363.8985
6593	9359.339558
6594	9358.306913
6595	9356.658468
6596	9355.031319
6597	9350.659127
6598	9349.246577
6599	9347.796448
6600	9345.026315
6601	9341.662016
6602	9340.323375
6603	9338.249792
6604	9336.614349
6605	9324.324486
6606	9322.124694
6607	9319.403304
6608	9316.594042
6609	9313.259313
6610	9312.359027
6611	9310.550448
6612	9307.655129
6613	9305.326403
6614	9301.817699
6615	9299.673986
6616	9297.513975
6617	9295.214069
6618	9292.006012
6619	9289.6166
6620	9288.218803
6621	9287.346363
6622	9285.237553
6623	9283.6673
6624	9282.289483
6625	9281.424815
6626	9280.557254
6627	9278.809525
6628	9273.898491
6629	9273.035162
6630	9271.207116
6631	9268.317828
6632	9262.572345
6633	9259.359341
6634	9257.554678
6635	9256.204216
6636	9255.096306
6637	9253.76529
6638	9252.907894
6639	9251.14544
6640	9249.464337
6641	9248.824087
6642	9247.933172
6643	9246.365551
6644	9244.240727
6645	9242.147569
6646	9240.96006
6647	9238.365649
6648	9237.252054
6649	9234.277001
6650	9232.723259
6651	9231.274209
6652	9230.567637
6653	9228.532393
6654	9225.459198
6655	9224.112663
6656	9217.815628
6657	9216.40819
6658	9216.083861
6659	9214.661187
6660	9213.603927
6661	9209.756149
6662	9208.445162
6663	9206.508156
6664	9205.2213
6665	9204.300125
6666	9203.312493
6667	9201.325225
6668	9200.881559
6669	9198.677369
6670	9197.85334
6671	9196.11108
6672	9193.948041
6673	9193.285239
6674	9187.772176
6675	9185.072922
6676	9176.837786
6677	9173.413789
6678	9172.65774
6679	9172.172636
6680	9171.340121
6681	9170.515901
6682	9169.699825
6683	9162.799992
6684	9161.487961
6685	9160.881328
6686	9159.594479
6687	9157.978213
6688	9154.413247
6689	9149.239232
6690	9148.432775
6691	9141.105438
6692	9138.853761
6693	9136.674933
6694	9134.961218
6695	9133.935064
6696	9131.824692
6697	9128.408541
6698	9127.616559
6699	9121.157623
6700	9118.110435
6701	9115.307495
6702	9114.101143
6703	9113.327045
6704	9108.431403
6705	9107.453295
6706	9100.305506
6707	9095.210205
6708	9091.869673
6709	9087.969076
6710	9085.655969
6711	9082.952764
6712	9080.437664
6713	9079.676241
6714	9075.091629
6715	9073.977491
6716	9070.347625
6717	9069.362947
6718	9062.654297
6719	9059.983564
6720	9057.882588
6721	9055.739852
6722	9048.761311
6723	9046.647913
6724	9043.01854
6725	9040.767277
6726	9036.744234
6727	9032.181967
6728	9017.595375
6729	9016.005102
6730	9015.100457
6731	9014.254248
6732	9008.175751
6733	9006.513371
6734	9003.628493
6735	9000.675166
6736	8996.267
6737	8993.748717
6738	8993.083646
6739	8991.062609
6740	8990.002922
6741	8989.515255
6742	8988.039201
6743	8985.555528
6744	8984.724802
6745	8979.227784
6746	8978.733403
6747	8973.349332
6748	8969.689417
6749	8968.977777
6750	8968.170945
6751	8964.007743
6752	8954.858899
6753	8954.047029
6754	8951.779173
6755	8949.762212
6756	8943.000897
6757	8941.993395
6758	8935.878657
6759	8935.180447
6760	8933.046602
6761	8932.219323
6762	8930.443071
6763	8929.290167
6764	8927.954976
6765	8923.648565
6766	8922.704867
6767	8921.599137
6768	8918.874888
6769	8916.416662
6770	8916.049226
6771	8913.686119
6772	8913.199267
6773	8911.966039
6774	8910.184064
6775	8906.265741
6776	8903.56383
6777	8902.067331
6778	8901.069607
6779	8899.546357
6780	8894.74887
6781	8893.667576
6782	8892.332517
6783	8891.319144
6784	8884.027469
6785	8883.695783
6786	8880.567971
6787	8879.075004
6788	8878.402961
6789	8877.232142
6790	8876.319436
6791	8872.944193
6792	8871.794276
6793	8864.264263
6794	8863.428858
6795	8862.96871
6796	8861.814028
6797	8860.866008
6798	8859.712076
6799	8858.788841
6800	8857.961612
6801	8856.297982
6802	8854.211282
6803	8846.81785
6804	8845.172346
6805	8841.059492
6806	8840.242598
6807	8836.403537
6808	8835.588863
6809	8833.996215
6810	8832.791718
6811	8828.32866
6812	8827.406368
6813	8824.149681
6814	8822.741077
6815	8816.407238
6816	8816.116519
6817	8813.610049
6818	8812.800777
6819	8811.266281
6820	8810.809435
6821	8810.293218
6822	8809.140806
6823	8808.859882
6824	8807.963924
6825	8802.185645
6826	8798.45955
6827	8797.08569
6828	8796.308273
6829	8795.820829
6830	8791.335044
6831	8790.506906
6832	8788.705634
6833	8784.985817
6834	8784.17142
6835	8781.528681
6836	8780.349383
6837	8776.389918
6838	8775.770795
6839	8774.165987
6840	8770.935164
6841	8770.147101
6842	8766.279578
6843	8765.49502
6844	8764.687519
6845	8761.179522
6846	8760.315033
6847	8759.047858
6848	8758.597087
6849	8758.262731
6850	8757.816293
6851	8755.463627
6852	8753.187228
6853	8752.893932
6854	8752.123118
6855	8751.645134
6856	8750.919178
6857	8750.144013
6858	8749.425167
6859	8748.568133
6860	8745.929437
6861	8745.466859
6862	8745.007011
6863	8744.727643
6864	8744.286523
6865	8743.671753
6866	8739.568271
6867	8739.105584
6868	8734.558925
6869	8733.819199
6870	8733.059616
6871	8732.570974
6872	8732.110696
6873	8729.24431
6874	8725.515085
6875	8723.59549
6876	8722.502821
6877	8720.115635
6878	8720.031409
6879	8715.846783
6880	8714.461921
6881	8713.756904
6882	8713.063598
6883	8712.60822
6884	8710.649459
6885	8707.550547
6886	8706.317462
6887	8704.927883
6888	8702.771682
6889	8700.1864
6890	8698.940686
6891	8694.991098
6892	8691.707161
6893	8690.947345
6894	8690.110739
6895	8687.952661
6896	8684.835739
6897	8681.06491
6898	8680.211362
6899	8679.529418
6900	8678.456616
6901	8673.69747
6902	8673.017169
6903	8671.582602
6904	8671.133633
6905	8667.579972
6906	8664.078245
6907	8663.322329
6908	8662.358272
6909	8659.687097
6910	8655.995363
6911	8655.20477
6912	8654.48959
6913	8648.312066
6914	8639.454131
6915	8638.098259
6916	8633.958377
6917	8632.508717
6918	8628.583655
6919	8627.960039
6920	8627.076639
6921	8625.523236
6922	8625.208538
6923	8624.459314
6924	8623.709949
6925	8622.994407
6926	8616.829291
6927	8616.39484
6928	8612.815676
6929	8611.682958
6930	8609.277008
6931	8608.522438
6932	8607.792229
6933	8607.000775
6934	8604.69203
6935	8600.738825
6936	8600.323839
6937	8598.229898
6938	8591.561668
6939	8587.701274
6940	8587.019722
6941	8584.954517
6942	8582.8535
6943	8582.046217
6944	8580.640092
6945	8579.77838
6946	8578.462016
6947	8572.462366
6948	8571.294513
6949	8570.105682
6950	8568.699906
6951	8563.482391
6952	8562.832727
6953	8562.230584
6954	8561.373596
6955	8560.603849
6956	8560.086227
6957	8555.679276
6958	8552.926049
6959	8551.387508
6960	8547.74405
6961	8546.690838
6962	8545.518807
6963	8544.554344
6964	8542.136534
6965	8541.65106
6966	8541.391718
6967	8536.219006
6968	8535.014667
6969	8534.575775
6970	8530.920397
6971	8530.327294
6972	8529.38774
6973	8527.086091
6974	8525.90112
6975	8522.159962
6976	8521.452161
6977	8516.066711
6978	8515.53155
6979	8515.111642
6980	8514.171699
6981	8513.377786
6982	8509.600439
6983	8509.385823
6984	8507.395719
6985	8504.297621
6986	8499.951131
6987	8499.023585
6988	8497.492759
6989	8489.191696
6990	8483.829047
6991	8483.408094
6992	8482.859606
6993	8482.544682
6994	8480.51779
6995	8479.462849
6996	8479.162951
6997	8478.570943
6998	8477.896007
6999	8477.496972
7000	8476.813441
7001	8474.327948
7002	8472.698927
7003	8472.093165
7004	8470.884448
7005	8470.386331
7006	8467.97702
7007	8467.653691
7008	8466.788542
7009	8466.268175
7010	8466.004321
7011	8465.399036
7012	8463.862857
7013	8462.580052
7014	8462.275935
7015	8457.876877
7016	8454.83161
7017	8453.049679
7018	8452.45383
7019	8450.654522
7020	8449.647651
7021	8448.880377
7022	8448.585477
7023	8445.047051
7024	8444.189919
7025	8441.995183
7026	8441.405037
7027	8440.651938
7028	8440.290109
7029	8439.473541
7030	8438.70105
7031	8437.925089
7032	8437.14424
7033	8436.50613
7034	8432.647549
7035	8430.456798
7036	8427.262228
7037	8423.820587
7038	8420.903363
7039	8418.376085
7040	8415.790276
7041	8413.299725
7042	8412.077506
7043	8411.385178
7044	8410.794923
7045	8408.570546
7046	8408.161183
7047	8407.761223
7048	8407.390811
7049	8406.818695
7050	8406.443931
7051	8404.786702
7052	8402.262589
7053	8401.524001
7054	8400.966745
7055	8400.384943
7056	8399.981755
7057	8396.796943
7058	8396.063247
7059	8394.308061
7060	8391.875027
7061	8387.890367
7062	8385.840458
7063	8385.033307
7064	8384.225162
7065	8383.64587
7066	8381.009491
7067	8378.677011
7068	8377.638907
7069	8376.643284
7070	8373.558777
7071	8371.001362
7072	8368.348125
7073	8363.23623
7074	8362.494456
7075	8361.548765
7076	8360.630002
7077	8355.698539
7078	8351.959993
7079	8349.255827
7080	8347.411625
7081	8346.621408
7082	8345.667453
7083	8344.788463
7084	8341.742935
7085	8341.123614
7086	8340.724272
7087	8339.845651
7088	8338.710563
7089	8338.27508
7090	8337.340202
7091	8336.593802
7092	8336.027731
7093	8333.124832
7094	8332.39304
7095	8331.053496
7096	8327.746531
7097	8326.090141
7098	8324.76819
7099	8322.807332
7100	8322.407255
7101	8321.535858
7102	8319.134927
7103	8318.412691
7104	8313.351048
7105	8312.019464
7106	8311.056936
7107	8308.067156
7108	8306.865836
7109	8306.61978
7110	8306.006381
7111	8304.600013
7112	8302.240407
7113	8298.174234
7114	8297.103173
7115	8296.421241
7116	8293.054327
7117	8292.309626
7118	8289.110722
7119	8286.621281
7120	8284.267345
7121	8276.226443
7122	8275.115226
7123	8274.417049
7124	8271.713832
7125	8269.537353
7126	8267.521961
7127	8263.254782
7128	8262.103417
7129	8260.503224
7130	8260.24834
7131	8256.52787
7132	8256.235152
7133	8253.063237
7134	8252.343751
7135	8251.626312
7136	8250.919447
7137	8250.210802
7138	8246.105607
7139	8245.064055
7140	8244.816011
7141	8243.798648
7142	8241.904651
7143	8238.736211
7144	8234.013862
7145	8233.696808
7146	8233.292821
7147	8233.050964
7148	8231.999906
7149	8223.561036
7150	8220.17028
7151	8215.476868
7152	8211.950054
7153	8209.237415
7154	8204.78632
7155	8204.133698
7156	8201.904534
7157	8199.41327
7158	8198.723326
7159	8195.661079
7160	8192.677771
7161	8189.749961
7162	8187.908323
7163	8181.907512
7164	8180.221869
7165	8179.00416
7166	8178.288911
7167	8177.31669
7168	8175.364749
7169	8174.834683
7170	8174.579724
7171	8171.010772
7172	8170.48663
7173	8166.793452
7174	8164.87827
7175	8164.148145
7176	8163.334361
7177	8157.787737
7178	8154.138054
7179	8153.177639
7180	8149.67322
7181	8147.687632
7182	8139.762233
7183	8139.24145
7184	8138.639864
7185	8136.149212
7186	8135.368419
7187	8134.750926
7188	8134.451543
7189	8132.64363
7190	8129.902286
7191	8128.798868
7192	8128.066148
7193	8126.980104
7194	8126.740952
7195	8126.053269
7196	8125.406565
7197	8125.044699
7198	8124.745775
7199	8124.055645
7200	8123.439896
7201	8122.738103
7202	8120.861869
7203	8120.481316
7204	8118.906799
7205	8114.18672
7206	8113.597494
7207	8112.801433
7208	8109.459479
7209	8108.757999
7210	8105.437904
7211	8104.078863
7212	8102.950441
7213	8101.782493
7214	8100.76022
7215	8098.608099
7216	8096.491324
7217	8096.169501
7218	8093.673312
7219	8093.123999
7220	8092.554537
7221	8091.881944
7222	8090.316759
7223	8089.63706
7224	8087.251202
7225	8084.360795
7226	8082.019939
7227	8077.856418
7228	8077.542828
7229	8075.191481
7230	8074.802961
7231	8074.133106
7232	8071.722533
7233	8071.321553
7234	8066.210258
7235	8062.239181
7236	8060.524903
7237	8059.90608
7238	8057.615821
7239	8056.400581
7240	8055.227055
7241	8052.694921
7242	8052.476023
7243	8051.67046
7244	8049.200984
7245	8048.644863
7246	8047.394331
7247	8046.733547
7248	8044.36925
7249	8043.863435
7250	8043.510686
7251	8040.300385
7252	8033.263397
7253	8029.208183
7254	8026.905996
7255	8026.44533
7256	8023.059419
7257	8022.389995
7258	8020.838572
7259	8020.30512
7260	8018.743743
7261	8018.237071
7262	8017.82282
7263	8017.158087
7264	8015.059451
7265	8010.839569
7266	8008.219684
7267	8003.956485
7268	8002.161055
7269	8001.481839
7270	8000.97843
7271	7999.521551
7272	7996.508794
7273	7995.122756
7274	7991.749084
7275	7991.411266
7276	7989.264652
7277	7988.410776
7278	7983.330327
7279	7982.057826
7280	7978.667426
7281	7977.988665
7282	7976.842218
7283	7976.190664
7284	7974.301588
7285	7974.015653
7286	7973.359158
7287	7971.955414
7288	7970.718104
7289	7969.610373
7290	7962.926509
7291	7962.813198
7292	7960.491245
7293	7960.26251
7294	7959.520094
7295	7953.842181
7296	7952.742324
7297	7952.315903
7298	7950.384351
7299	7948.73781
7300	7947.322559
7301	7945.295032
7302	7943.467974
7303	7940.232328
7304	7939.526291
7305	7936.793469
7306	7936.56151
7307	7935.804249
7308	7934.856745
7309	7933.269718
7310	7932.618236
7311	7932.075633
7312	7931.54198
7313	7930.902377
7314	7930.675541
7315	7930.39352
7316	7927.268919
7317	7926.988715
7318	7926.161098
7319	7921.47665
7320	7919.042328
7321	7917.79144
7322	7916.498648
7323	7915.360855
7324	7914.72303
7325	7911.380043
7326	7910.107194
7327	7904.568648
7328	7901.660124
7329	7901.430834
7330	7899.677444
7331	7892.32508
7332	7890.289515
7333	7889.46789
7334	7888.560259
7335	7883.676533
7336	7882.29041
7337	7880.916908
7338	7876.846924
7339	7876.466245
7340	7875.102372
7341	7874.46062
7342	7873.023037
7343	7872.808517
7344	7869.988429
7345	7869.48868
7346	7867.894015
7347	7867.521137
7348	7866.054369
7349	7864.4138
7350	7857.304242
7351	7857.056544
7352	7852.610761
7353	7851.958372
7354	7851.244166
7355	7847.663278
7356	7847.180879
7357	7845.822558
7358	7845.68366
7359	7845.048721
7360	7844.42411
7361	7843.795406
7362	7843.42862
7363	7842.578649
7364	7841.207861
7365	7840.990449
7366	7839.986046
7367	7839.629217
7368	7839.03399
7369	7836.677868
7370	7831.908146
7371	7831.140073
7372	7830.935767
7373	7830.664095
7374	7830.215116
7375	7826.290911
7376	7825.2556
7377	7822.368612
7378	7821.203473
7379	7819.639009
7380	7813.685997
7381	7810.236406
7382	7807.068114
7383	7804.375826
7384	7798.43888
7385	7796.709796
7386	7795.444702
7387	7795.229226
7388	7792.258419
7389	7791.208199
7390	7787.836552
7391	7786.768887
7392	7785.290361
7393	7782.397043
7394	7782.18845
7395	7781.908097
7396	7781.647918
7397	7781.153535
7398	7777.54651
7399	7777.214334
7400	7776.235384
7401	7774.576794
7402	7773.786754
7403	7770.78351
7404	7767.235875
7405	7765.881387
7406	7764.246572
7407	7764.042105
7408	7761.201377
7409	7761.036774
7410	7760.357638
7411	7759.153437
7412	7758.54698
7413	7758.183443
7414	7755.510416
7415	7754.462415
7416	7751.181654
7417	7750.36552
7418	7749.818018
7419	7746.613306
7420	7745.918453
7421	7744.055746
7422	7739.991471
7423	7739.663662
7424	7737.048241
7425	7736.838124
7426	7736.711007
7427	7736.477414
7428	7735.224619
7429	7734.616377
7430	7732.556341
7431	7730.172354
7432	7728.10913
7433	7726.511259
7434	7723.53286
7435	7718.158721
7436	7717.487471
7437	7714.264224
7438	7713.828483
7439	7710.232851
7440	7709.723222
7441	7709.52377
7442	7708.534602
7443	7707.908343
7444	7704.791373
7445	7704.489738
7446	7700.87483
7447	7697.575048
7448	7693.390107
7449	7690.482104
7450	7689.87771
7451	7688.305521
7452	7687.0538
7453	7686.71866
7454	7682.280765
7455	7680.193004
7456	7677.556369
7457	7673.232744
7458	7672.634674
7459	7670.969591
7460	7666.990444
7461	7666.39527
7462	7665.829429
7463	7663.765804
7464	7662.512969
7465	7662.308192
7466	7661.221054
7467	7659.998436
7468	7658.232779
7469	7658.029946
7470	7655.545405
7471	7653.929364
7472	7653.381036
7473	7649.564912
7474	7647.172355
7475	7646.147152
7476	7645.551577
7477	7644.365806
7478	7642.764371
7479	7641.570796
7480	7640.679143
7481	7637.371259
7482	7636.661073
7483	7635.418
7484	7635.217346
7485	7632.204302
7486	7631.829199
7487	7630.859345
7488	7630.502659
7489	7629.28596
7490	7626.730711
7491	7626.145689
7492	7625.630011
7493	7624.003388
7494	7623.424835
7495	7622.602091
7496	7622.023359
7497	7620.655038
7498	7619.148051
7499	7617.758151
7500	7617.09021
7501	7614.603332
7502	7613.536006
7503	7612.290832
7504	7611.573491
7505	7610.479405
7506	7608.866786
7507	7605.910369
7508	7602.39857
7509	7602.214092
7510	7599.344395
7511	7595.95078
7512	7594.825489
7513	7590.873056
7514	7589.293961
7515	7588.688446
7516	7587.425606
7517	7584.148459
7518	7583.317261
7519	7583.135151
7520	7579.930342
7521	7578.368117
7522	7577.013199
7523	7575.2432
7524	7572.704223
7525	7571.245984
7526	7570.670153
7527	7569.039822
7528	7568.572598
7529	7567.551858
7530	7564.717406
7531	7564.334364
7532	7563.449435
7533	7563.264419
7534	7560.474066
7535	7558.90685
7536	7558.428349
7537	7557.565694
7538	7557.313095
7539	7555.553106
7540	7553.15754
7541	7550.121967
7542	7547.761552
7543	7547.186232
7544	7546.62203
7545	7544.926495
7546	7543.672211
7547	7543.37616
7548	7543.18771
7549	7542.343212
7550	7540.811832
7551	7539.904527
7552	7539.311308
7553	7536.925258
7554	7535.952584
7555	7533.576767
7556	7532.827032
7557	7532.254498
7558	7530.548459
7559	7527.923162
7560	7527.359916
7561	7526.931824
7562	7525.179268
7563	7519.683356
7564	7519.124532
7565	7516.770001
7566	7516.389583
7567	7515.223603
7568	7512.919299
7569	7512.362703
7570	7511.097196
7571	7510.920326
7572	7506.561584
7573	7503.7716
7574	7503.294479
7575	7502.861318
7576	7501.892248
7577	7500.184314
7578	7499.350922
7579	7497.269347
7580	7495.941175
7581	7494.706316
7582	7493.153945
7583	7491.209197
7584	7490.657787
7585	7490.044636
7586	7489.869555
7587	7489.323561
7588	7487.807985
7589	7485.440332
7590	7483.890203
7591	7483.75382
7592	7483.157331
7593	7481.955935
7594	7476.39021
7595	7473.384832
7596	7472.114531
7597	7469.377194
7598	7465.677235
7599	7462.588257
7600	7460.445977
7601	7460.277762
7602	7457.252559
7603	7455.946266
7604	7455.777483
7605	7455.597914
7606	7452.638165
7607	7449.090091
7608	7448.541046
7609	7447.261496
7610	7445.897061
7611	7444.334043
7612	7442.398447
7613	7441.334224
7614	7437.254941
7615	7436.759514
7616	7433.90393
7617	7432.091897
7618	7430.10546
7619	7427.877083
7620	7427.339729
7621	7425.977086
7622	7425.518311
7623	7423.941488
7624	7422.899631
7625	7420.456456
7626	7419.215534
7627	7417.94999
7628	7415.739998
7629	7415.384726
7630	7413.865174
7631	7410.67811
7632	7409.879065
7633	7407.018256
7634	7406.329939
7635	7405.248578
7636	7404.35026
7637	7403.833824
7638	7403.117648
7639	7401.650101
7640	7399.716625
7641	7399.172073
7642	7397.705867
7643	7396.741597
7644	7395.988457
7645	7394.417798
7646	7393.367179
7647	7391.730305
7648	7389.098873
7649	7387.772631
7650	7386.896337
7651	7386.72123
7652	7383.826411
7653	7383.257791
7654	7382.988414
7655	7382.504671
7656	7380.099567
7657	7379.536424
7658	7376.91893
7659	7376.489949
7660	7375.274927
7661	7374.171713
7662	7371.455248
7663	7369.824348
7664	7368.387451
7665	7365.398734
7666	7364.26984
7667	7362.218731
7668	7361.460871
7669	7358.70096
7670	7356.247988
7671	7352.626971
7672	7349.148441
7673	7346.329963
7674	7344.834341
7675	7343.836604
7676	7337.709004
7677	7334.971612
7678	7334.498363
7679	7333.62343
7680	7330.309911
7681	7328.36391
7682	7328.106384
7683	7326.775481
7684	7324.772683
7685	7320.949363
7686	7318.817975
7687	7318.315848
7688	7317.620464
7689	7315.887095
7690	7313.740566
7691	7313.175296
7692	7312.3709
7693	7311.207098
7694	7309.899307
7695	7308.194087
7696	7306.802261
7697	7304.358081
7698	7302.415758
7699	7301.271542
7700	7300.465519
7701	7299.908116
7702	7299.056514
7703	7296.885258
7704	7289.93137
7705	7289.478913
7706	7288.075735
7707	7285.848759
7708	7283.349658
7709	7279.287604
7710	7278.738933
7711	7276.288503
7712	7274.972559
7713	7272.785538
7714	7269.0645
7715	7268.491448
7716	7268.307033
7717	7266.178762
7718	7264.119227
7719	7263.308125
7720	7262.123076
7721	7260.850256
7722	7258.411236
7723	7257.735783
7724	7254.553728
7725	7254.192848
7726	7252.074005
7727	7250.880616
7728	7249.70038
7729	7248.555098
7730	7246.033891
7731	7244.314262
7732	7242.585204
7733	7241.767321
7734	7241.417099
7735	7240.797578
7736	7240.19888
7737	7239.428548
7738	7236.826537
7739	7233.981097
7740	7232.847639
7741	7231.618588
7742	7227.593528
7743	7222.343278
7744	7221.531757
7745	7217.796219
7746	7215.041118
7747	7213.312716
7748	7210.206767
7749	7208.900498
7750	7208.732123
7751	7208.216212
7752	7207.916032
7753	7205.071027
7754	7204.695655
7755	7204.409006
7756	7203.250247
7757	7202.564265
7758	7199.391644
7759	7198.722192
7760	7196.424591
7761	7193.373646
7762	7191.965048
7763	7191.297268
7764	7190.776049
7765	7190.194932
7766	7188.209032
7767	7187.550718
7768	7186.431276
7769	7185.872483
7770	7185.748013
7771	7185.248931
7772	7183.603784
7773	7179.614825
7774	7178.6839
7775	7178.19535
7776	7177.816112
7777	7177.349823
7778	7176.781689
7779	7174.882611
7780	7173.445027
7781	7172.181469
7782	7171.605876
7783	7170.26711
7784	7167.581825
7785	7167.175155
7786	7165.798973
7787	7161.042112
7788	7160.459337
7789	7156.826871
7790	7155.921946
7791	7152.365811
7792	7150.375847
7793	7147.323983
7794	7145.863041
7795	7143.829527
7796	7140.540158
7797	7139.176182
7798	7138.868974
7799	7137.25638
7800	7135.456681
7801	7134.661769
7802	7132.906968
7803	7130.251897
7804	7129.1119
7805	7124.674705
7806	7122.361008
7807	7121.80677
7808	7120.274592
7809	7119.088333
7810	7113.134997
7811	7112.203094
7812	7110.398672
7813	7109.609093
7814	7108.702794
7815	7107.81013
7816	7106.71835
7817	7106.292419
7818	7105.751519
7819	7103.04018
7820	7101.639892
7821	7100.616606
7822	7100.463768
7823	7099.878988
7824	7099.358522
7825	7098.13231
7826	7096.583449
7827	7094.534296
7828	7093.985695
7829	7092.898438
7830	7088.833883
7831	7088.283606
7832	7088.124631
7833	7087.452525
7834	7087.029331
7835	7086.898547
7836	7085.603332
7837	7082.84564
7838	7082.331214
7839	7081.587157
7840	7080.787708
7841	7080.036434
7842	7079.523575
7843	7076.318282
7844	7073.416423
7845	7071.944551
7846	7071.349904
7847	7065.406777
7848	7064.682252
7849	7062.659123
7850	7062.067589
7851	7061.446323
7852	7060.55486
7853	7058.993886
7854	7058.53418
7855	7056.67323
7856	7055.534723
7857	7054.325711
7858	7052.004674
7859	7049.833982
7860	7047.48491
7861	7045.630598
7862	7043.447719
7863	7040.949721
7864	7040.239863
7865	7037.660499
7866	7034.99852
7867	7031.374051
7868	7030.906022
7869	7030.442741
7870	7027.025938
7871	7025.190237
7872	7022.997824
7873	7018.184009
7874	7016.755113
7875	7014.627927
7876	7013.760339
7877	7009.578914
7878	7006.736104
7879	7005.078445
7880	7002.359962
7881	6999.444906
7882	6998.398269
7883	6996.999415
7884	6996.230291
7885	6993.918461
